Gene_Name	Drug_Name	Interaction_Type	Source	Gene_Categories
VDR	CALCIPOTRIOL		TEND	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CALCITRIOL-26,23-LACTONE	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	Inecalcitol		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	INECALCITOL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	INECALCITOL		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	INECALCITOL	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	1-alpha, 25-dihydroxyl-20-epi-22-oxa-24, 26 ,27-trihomovitamin D3		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	LEXACALCITOL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	LG190178	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	LITHOCHOLIC ACID	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	SEOCALCITOL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	Seocalcitol		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	SEOCALCITOL	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	TACALCITOL	agonist	GuideToPharmacologyInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	PEFCALCITOL	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CALCIPOTRIENE	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CALCIPOTRIENE		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	5-{2-[1-(1-METHYL-PROPYL)-7A-METHYL-OCTAHYDRO-INDEN-4-YLIDENE]-ETHYLIDENE}-2-METHYLENE-CYCLOHEXANE-1,3-DIOL		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	BECOCALCIDIOL	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CTA018		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	LUNACALCIPOL	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	ELOCALCITOL		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	Elocalcitol	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CALCIFEDIOL	agonist	ChemblInteractions	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	DSC-103		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	STAUROSPORINE		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	VITAMIN A		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	DHT		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CAMPTOTHECIN		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	HYDROCORTISONE		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	BISPHOSPHONATES		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	KETOCONAZOLE		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	PD-98059		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	ALENDRONATE		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	ALENDRONATE		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CLODRONATE		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	ED-71		TdgClinicalTrial	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	Eldecalcitol		DrugBank	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CONJUGATED ESTROGENS		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CASODEX		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	PSC-833		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	TESTOSTERONE		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	ARA-C		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	MEDROXYPROGESTERONE		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CALCIUM		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CALCIUM		PharmGKB	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	VITAMIN K		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	TAM		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	TAMOXIFEN		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CAFFEINE		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	17 BETA-ESTRADIOL		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
VDR	CSA		NCI	Druggable genome,nuclear hormone receptor,transcription factor binding,transcription factor complex
ABCC4	ESTRADIOL DISULFATE	inhibitor	GuideToPharmacologyInteractions	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	MERCAPTOPURINE		PharmGKB	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	PMEA		NCI	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	CYCLOPHOSPHAMIDE		PharmGKB	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	GANCICLOVIR		NCI	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	ANTIVIRAL		NCI	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	ZIDOVUDINE		PharmGKB	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	FLUOROURACIL		PharmGKB	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	LAMIVUDINE		PharmGKB	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	MTX		NCI	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	METHOTREXATE		NCI	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	6-THIOGUANINE		NCI	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	LEUCOVORIN		NCI	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	INDINAVIR		PharmGKB	Abc transporter,drug resistance,druggable genome,transporter
ABCC4	BISPHOSPHONATES		PharmGKB	Abc transporter,drug resistance,druggable genome,transporter
ANPEP	Ezetimibe	other	DrugBank	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	Icatibant	inhibitor	DrugBank	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	COMPOUND 1A [PMID: 25692029]	inhibitor	GuideToPharmacologyInteractions	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	TOSEDOSTAT	inhibitor	ChemblInteractions	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	RECOMBINANT ERYTHROPOIETIN		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	CEFADROXIL		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	HALOPERIDOL		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	ZNCL2		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	PL37		TdgClinicalTrial	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	DICLOFENAC		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	CYCLOSPORINE		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	GENTAMICIN		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	ZINC SULFATE		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	NALOXONE		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	TRIBUTYRIN		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	COLCHICINE		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	CURCUMIN		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	BETULINIC ACID		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
ANPEP	INTERFERON GAMMA		NCI	Cell surface,druggable genome,external side of plasma membrane,neutral zinc metallopeptidase,protease
TNIK	STAUROSPORINE	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tumor suppressor
KCNH6	Miconazole	inhibitor	DrugBank	Druggable genome,ion channel,transporter
KCNH6	NERISPIRDINE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
KCNH6	DALFAMPRIDINE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
KCNH6	TEDISAMIL	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
KCNH6	GUANIDINE HYDROCHLORIDE	blocker	ChemblInteractions	Druggable genome,ion channel,transporter
MMACHC	Cyanocobalamin	cofactor	DrugBank	
MMACHC	Hydroxocobalamin		DrugBank	
PIK3R3	GSK-1059615	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PKI-587	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	GEDATOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PKI-587	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PWT-33587	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	Isoprenaline	agonist	DrugBank	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	SOPHORETIN	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	DS-7423	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	RECILISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	RG-7666	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	VS-5584	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	Puquitinib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BAY80-6946	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BAY80-6946	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	COPANLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BUPARLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BKM120	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PF-04691502	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PF-4691502	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	SONOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PX-866	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PX-866	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	TASELISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PILARALISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	VOXTALISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	XL-765	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	LY-3023414	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BYL719	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BYL719	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	GDC-0941	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PICTILISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	GSK2636771	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PI-103	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	SF1126		DrugBank	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	SF-1126	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	SF1126	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BUPARLISIB HYDROCHLORIDE	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BGT-226	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	APITOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	GDC-0980	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	BEZ235	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	DACTOLISIB	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	DACTOLISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	XL147	inhibitor	MyCancerGenome	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	WX-037	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	ZSTK-474	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	OMIPALISIB	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	GSK2126458	inhibitor	MyCancerGenomeClinicalTrial	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	PA-799	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	AZD-6482	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PIK3R3	Panulisib	inhibitor	ChemblInteractions	Clinically actionable,druggable genome,kinase,lipid kinase,phosphatidylinositol 3 kinase
PRDX1	HYDROGEN PEROXIDE		NCI	
MKNK1	DORSOMORPHIN	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase
SBF2	PAROXETINE		PharmGKB	Druggable genome,myotubularin related protein phosphatase
USP1	ML323	inhibitor	GuideToPharmacologyInteractions	Dna repair,druggable genome,protease
XDH	Eniluracil	inhibitor	DrugBank	Druggable genome,protease
XDH	Febuxostat	inhibitor	DrugBank	Druggable genome,protease
XDH	FEBUXOSTAT	inhibitor	ChemblInteractions	Druggable genome,protease
XDH	FEBUXOSTAT		TEND	Druggable genome,protease
XDH	FEBUXOSTAT		TdgClinicalTrial	Druggable genome,protease
XDH	FEBUXOSTAT	inhibitor	TTD	Druggable genome,protease
XDH	ALLOPURINOL	inhibitor	GuideToPharmacologyInteractions	Druggable genome,protease
XDH	ALLOPURINOL		TdgClinicalTrial	Druggable genome,protease
XDH	ALLOPURINOL	inhibitor	ChemblInteractions	Druggable genome,protease
XDH	ALLOPURINOL		TEND	Druggable genome,protease
XDH	ALLOPURINOL	inhibitor	TTD	Druggable genome,protease
XDH	ALLOPURINOL SODIUM	inhibitor	ChemblInteractions	Druggable genome,protease
XDH	FOLIC ACID		NCI	Druggable genome,protease
XDH	L-Carnitine		DrugBank	Druggable genome,protease
XDH	FENTANYL		NCI	Druggable genome,protease
XDH	ERYTHROMYCIN		NCI	Druggable genome,protease
XDH	PAPAVERINE		NCI	Druggable genome,protease
XDH	NITROFURANTOIN		NCI	Druggable genome,protease
XDH	MITOMYCIN-C		NCI	Druggable genome,protease
XDH	HYPOXANTHINE		NCI	Druggable genome,protease
XDH	Y-700		DrugBank	Druggable genome,protease
XDH	CARVEDILOL		NCI	Druggable genome,protease
XDH	Flavin adenine dinucleotide		DrugBank	Druggable genome,protease
XDH	ROXITHROMYCIN		NCI	Druggable genome,protease
XDH	VCR		NCI	Druggable genome,protease
XDH	CLARITHROMYCIN		NCI	Druggable genome,protease
XDH	QUERCETIN		NCI	Druggable genome,protease
XDH	MISONIDAZOLE		NCI	Druggable genome,protease
XDH	IMMUNOMODULATORS		NCI	Druggable genome,protease
XDH	AZITHROMYCIN		NCI	Druggable genome,protease
XDH	Oxypurinol		DrugBank	Druggable genome,protease
XDH	OXYPURINOL		TdgClinicalTrial	Druggable genome,protease
XDH	METHYLENE BLUE		NCI	Druggable genome,protease
XDH	4-[5-Pyridin-4-Yl-1h-[1,2,4]Triazol-3-Yl]-Pyridine-2-Carbonitrile		DrugBank	Druggable genome,protease
AGXT	Pyridoxal Phosphate	cofactor	DrugBank	
AGXT	Pyridoxal Phosphate	cofactor	DrugBank	
AGXT	Aminooxyacetic acid		DrugBank	
AGXT	L-Alanine		DrugBank	
AGXT	L-Serine		DrugBank	
AGXT	Glycine		DrugBank	
TNK2	BOSUTINIB	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tyrosine kinase
TNK2	COMPOUND 30 [PMID: 17280833]	inhibitor	GuideToPharmacologyInteractions	Druggable genome,kinase,serine threonine kinase,tyrosine kinase
TNK2	Adenosine triphosphate		DrugBank	Druggable genome,kinase,serine threonine kinase,tyrosine kinase
TNK2	Debromohymenialdisine		DrugBank	Druggable genome,kinase,serine threonine kinase,tyrosine kinase
PCYT1A	Choline	product of	DrugBank	
ECI2	MYRISTIC ACID		DrugBank	
PRRC2A	CARBAMAZEPINE		PharmGKB	
BAG6	CARBAMAZEPINE		PharmGKB	
DDAH2	L-Citrulline		DrugBank	
NOTCH4	PF-03084014	inhibitor	MyCancerGenome	Cell surface,clinically actionable,druggable genome
NOTCH4	REGN421	antibody	MyCancerGenome	Cell surface,clinically actionable,druggable genome
HLA-DQB1	CLAVULANATE		PharmGKB	
HLA-DQB1	AMOXICILLIN		PharmGKB	
CYP3A43	COBICISTAT	inhibitor	ChemblInteractions	Cytochrome p450,druggable genome
CYP3A43	MELATONIN		NCI	Cytochrome p450,druggable genome
CYP3A43	CHLORZOXAZONE		NCI	Cytochrome p450,druggable genome
CYP3A43	GINKGO		NCI	Cytochrome p450,druggable genome
CYP3A43	KETOCONAZOLE		NCI	Cytochrome p450,druggable genome
CYP2C19	PROGESTERONE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Flibanserin		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	INDOMETHACIN		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Doxepin		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CARBAMAZEPINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CLOZAPINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Prasugrel		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	PRASUGREL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Ethinyl Estradiol		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	ETHINYL ESTRADIOL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Omeprazole		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Isoniazid		DrugBank	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Lacosamide		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Ticagrelor		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	TOPIRAMATE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	PRIMIDONE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CLOMIPRAMINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	METHYLPHENOBARBITAL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Clopidogrel		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	PHENOBARBITAL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Drospirenone		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	DROSPIRENONE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	PROPRANOLOL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	ANTIBIOTICS		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	VALPROIC ACID		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Esomeprazole		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CHLORAMPHENICOL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	MEPHENYTOIN		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	HEXOBARBITAL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	MOCLOBEMIDE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	FLUOXETINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Escitalopram		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	KETOCONAZOLE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	OXCARBAZEPINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Brivaracetam		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	TOLBUTAMIDE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	PROGUANIL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	FELBAMATE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CARISOPRODOL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Carisoprodol		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Rabeprazole		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	DIAZEPAM		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Diazepam		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Dexlansoprazole		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	PREDNISONE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	TENIPOSIDE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Citalopram		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Phenytoin		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	LANSOPRAZOLE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Lansoprazole		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Pantoprazole		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	NEVIRAPINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CIMETIDINE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CYCLOPHOSPHAMIDE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	MODAFINIL		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	PROBENECID		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Clobazam		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	CLOBAZAM		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	VORICONAZOLE		PharmGKB	Cytochrome p450,drug metabolism,drug resistance,druggable genome
CYP2C19	Voriconazole		FDA	Cytochrome p450,drug metabolism,drug resistance,druggable genome
